point_idx,delta_nm,raw_force_nN,stitched_force_nN,segment_id,cumulative_offset_nN,used_for_fit,date,file,group,sample,linker,surfactant,displacement_nm,setpoint,curve_id,rupture_idx
147,287.10209165423015,44.788420388874925,44.788420388874925,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
148,289.0550547359716,45.74684819889909,45.74684819889909,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
149,291.00801103199876,46.75277600892325,46.75277600892325,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
150,292.96121842945445,46.00099381894741,46.00099381894741,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
151,294.9142256240531,46.650631628971574,46.650631628971574,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
152,296.8672328186516,47.30026943899573,47.30026943899573,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
153,298.8202637661073,47.78363724901988,47.78363724901988,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
154,300.7734048912437,48.19576129465974,48.19576129465974,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
155,302.72635440012795,49.2491991046839,49.2491991046839,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
156,304.6792597947265,50.61143691470806,50.61143691470806,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
157,306.6324332607536,50.09717472473221,50.09717472473221,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
158,308.5855015339236,50.31926253475638,50.31926253475638,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
159,310.53846800995075,51.25393034478055,51.25393034478055,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
160,312.49158378740646,51.143488154804714,51.143488154804714,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
161,314.44449257771936,52.48195596482886,52.48195596482886,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
162,316.3975337037465,52.89407377485303,52.89407377485303,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
163,318.3505696374542,54.04253782049287,54.04253782049287,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
164,320.3038381149099,52.86319563051703,52.86319563051703,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
165,322.2568215566514,53.6791034405412,53.6791034405412,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
166,324.2098423241071,54.23373125056536,54.23373125056536,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
167,326.16288684442,54.622089060589516,54.622089060589516,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
168,328.1158126004471,55.841796870613685,55.841796870613685,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
169,330.0688978393313,55.94512468063783,55.94512468063783,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
170,332.0220034396442,55.905922490662,55.905922490662,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
171,333.9752836876377,55.344186536301855,55.344186536301855,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
172,335.92818229795057,56.75391434632602,56.75391434632602,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
173,337.8811928868348,57.37979215635017,57.37979215635017,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
174,339.83428151857623,57.45936996637433,57.45936996637433,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
175,341.7873192531748,57.895227776398485,57.895227776398485,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
176,343.74028572777337,58.829905586422655,58.829905586422655,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
177,345.6932895295148,59.503293396446814,59.503293396446814,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
178,347.64629672411337,60.15293120647098,60.15293120647098,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
179,349.59943964871195,59.85245901649513,59.85245901649513,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
180,351.5524043238483,61.49973306213499,61.49973306213499,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
181,353.50553367701826,61.29426087215916,61.29426087215916,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
182,355.45859855590254,61.5401086821833,61.5401086821833,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
183,357.4114259062154,63.448656492207476,63.448656492207476,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
184,359.36466384367117,62.483094302231635,62.483094302231635,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
185,361.3175726325554,63.82157211225581,63.82157211225581,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
186,363.2707121657254,63.54483992227995,63.54483992227995,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
187,365.22376686603826,63.8619377323041,63.8619377323041,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
188,367.1767435206368,64.72535554232827,64.72535554232827,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
189,369.12997626434463,64.49614958796812,64.49614958796812,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
190,371.082959706086,65.31205739799228,65.31205739799228,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
191,373.03601101211314,65.65291520801644,65.65291520801644,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
192,374.98900463385456,66.39756301804061,66.39756301804061,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
193,376.9421170198817,66.31086082806478,66.31086082806478,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
194,378.89495455162313,68.14813863808892,68.14813863808892,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
195,380.8480872962217,67.91892644811308,67.91892644811308,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
196,382.80113860367743,68.25977425813726,68.25977425813726,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
197,384.75396256113316,70.19207206816142,70.19207206816142,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
198,386.70713761769804,70.36667611380126,70.36667611380126,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
199,388.66015838658234,70.92129392382543,70.92129392382543,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
200,390.6131045026095,71.99848173384959,71.99848173384959,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
201,392.56605740292235,73.02817954387375,73.02817954387375,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
202,394.51921549377295,73.3215435895136,73.3215435895136,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
203,396.4722396555144,73.85241139953774,73.85241139953774,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
204,398.4251280858272,75.33339920956192,75.33339920956192,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
205,400.37833707524925,75.27047325520176,75.27047325520176,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
206,402.33145285556213,75.16001106522592,75.16001106522592,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
207,404.2844752149842,76.40349511086578,76.40349511086578,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
208,406.2374688367256,77.14814292088994,77.14814292088994,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
209,408.1905608641813,77.20395073091409,77.20395073091409,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
210,410.14362394217477,78.16240477655394,78.16240477655394,0,0.0,True,20260415,linker2-paa-.500nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,500.0,,20260415::linker2-paa-.500nm.spm - NanoScope Analysis.txt,
0,-2.564745267533551e-05,0.17953216872734856,0.17953216872734856,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
1,1.953146160890355,-0.32312623244242644,-0.32312623244242644,0,0.0,False,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
2,3.906353494145759,-0.37445902040249734,-0.37445902040249734,0,0.0,False,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
3,5.859314919631647,0.5955625784277316,0.5955625784277316,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
4,7.812422255117535,0.5442141772579561,0.5442141772579561,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
5,9.765611030603422,-0.07721422391181676,-0.07721422391181676,0,0.0,False,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
6,11.718621553858826,1.2491229881281143,1.2491229881281143,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
7,13.671773002201856,0.8889845869583368,0.8889845869583368,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
8,15.624826046259173,1.2176761857885623,1.2176761857885623,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
9,17.577902843173632,1.3800977846187905,1.3800977846187905,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
10,19.53097783928618,2.255124996658715,2.255124996658715,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
11,21.484224299057782,1.2299065954889414,1.2299065954889414,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
12,23.4372773431151,1.558598194319167,1.558598194319167,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
13,25.39021501431527,2.694899793149389,2.694899793149389,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
14,27.343442708999245,2.5010370051893247,2.5010370051893247,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
15,29.296594157342277,2.1408986040195472,2.1408986040195472,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
16,31.249677741399594,2.255810202849773,2.255810202849773,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
17,33.202707031171194,2.7507818016799988,2.7507818016799988,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
18,35.15596187156945,2.36689901371993,2.36689901371993,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
19,37.109038667055344,2.5293306125501545,2.5293306125501545,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
20,39.06205099111266,3.143062211380382,3.143062211380382,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
21,41.015261718653775,3.067969423420301,3.067969423420301,0,0.0,True,20260415,linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,300.0,,20260415::linker2-paa-.300nm-2.spm - NanoScope Analysis.txt,
